Node	OutDegree
102687	1.0
102688	1.0
102690	1.0
102691	2.0
10269	1.0
102695	1.0
102697	1.0
102699	1.0
102700	1.9375
102701	1.0
102702	1.0
102703	1.0
10270	1.5
102706	1.0
102707	1.0
102709	1.0
102711	1.0
102712	1.0
102716	1.0
102718	1.0
102721	1.0
102722	1.0
102723	1.0
10272	1.0
102725	2.5
102726	2.0
102727	1.0
102729	2.0
102731	1.0
102733	1.0
102735	3.0
102738	1.0
102739	1.0
102740	1.0
102741	1.0
102742	1.0
102744	1.0
10274	1.0
102745	2.0
102746	2.0
102747	1.0
102750	1.0
102751	1.0
102752	2.0
102753	1.0
102754	2.0
10275	1.0
102756	1.0
102757	1.0
102759	1.0
102763	2.0
102765	1.6666666666666667
102766	1.0
102767	1.0
102768	1.0
102770	1.0
102772	1.0
10277	1.0
102773	2.5
102774	1.0
10277	1.0
102775	1.0
102776	1.0
10277	1.0
102778	1.0
102779	1.0
102781	1.0
102783	1.0
10278	1.0
102785	1.0
102786	2.0
102788	2.0
102789	1.0
102791	1.0
102792	2.0
102794	1.0
102795	1.0
102796	1.6666666666666667
102797	2.3333333333333335
102798	2.0
102799	2.0
102801	2.0
10280	1.6
102804	1.0
10280	2.0
102806	1.0
102808	1.0
102810	1.0
102812	1.0
102813	1.0
10281	1.0
102815	1.0
102816	1.0
102817	1.0
102818	1.0
102820	1.0
102821	2.0
102822	2.0
102823	1.0
102825	1.0
102826	1.0
102827	1.0
102828	1.0
102829	1.0
102830	1.0
102832	1.0
1028	1.0
102834	1.0
10283	1.0
102836	1.0
102837	1.0
102838	3.0
102839	1.0
102840	1.0
102842	2.5
102843	1.0
102844	1.0
102846	2.0
102847	1.0
102848	2.0
102851	1.0
102852	2.0
102854	1.0
10285	1.0
102856	1.0
102858	1.0
102859	3.6
102860	1.0
102862	1.0
102864	1.0
102865	1.0
102866	1.5
102867	1.0
102868	1.0
102870	1.6666666666666667
102871	1.5
102872	1.0
102873	1.0
10287	1.0
102875	2.0
102876	1.0
102879	2.0
102880	1.5
102881	1.25
102885	1.0
102887	1.0
102888	2.5
102889	1.0
102891	1.0
102892	1.0
102893	1.0
102894	2.0
10289	1.0
102895	1.0
102896	1.0
102897	1.0
102898	2.0
102901	2.0
10290	1.5
102905	3.0
102908	2.0
102910	1.0
102913	1.0
102914	1.0
102915	1.0
102916	1.0
102919	2.0
102923	2.0
10292	1.0
102925	1.0
102927	1.0
102929	1.0
102930	1.0
102931	1.0
102932	1.5
102933	1.0
102934	1.0
102935	1.5
102936	1.0
102937	1.0
102938	1.0
102943	1.0
10294	1.0
102945	1.0
102947	1.0
102948	1.0
102949	1.0
102950	1.0
102951	2.0
102952	1.0
102953	1.0
102955	1.0
102956	1.0
102958	1.0
102959	2.0
102961	1.0
102964	1.5
10296	1.0
102965	2.0
102966	2.0
102968	2.0
102970	2.0
102972	1.0
102975	1.0
102976	1.0
102977	2.0
102979	1.0
102980	1.0
102981	1.3333333333333333
102982	1.0
102983	1.0
102984	2.0
10298	1.0
102985	1.0
102987	1.0
102988	2.0
102989	1.0
102990	2.0
102991	1.0
102992	1.0
102993	1.0
102994	1.0
10299	1.0
102995	3.0
102997	1.0
102999	1.0
103000	1.0
103001	1.0
103002	1.0
103003	1.0
103004	1.0
10300	1.0
103006	2.0
103008	1.0
103009	1.0
103010	1.0
103012	1.0
103013	1.0
103014	1.0
10301	3.0
103015	1.0
103017	1.0
103018	1.0
103019	1.0
103020	2.0
103022	3.0
103024	2.0
103025	1.0
103027	1.0
103029	1.0
103030	1.0
103032	2.0
103033	1.0
1030	1.0
103034	1.0
10303	1.0
103038	1.0
103040	1.0
103041	1.0
103042	2.0
103044	1.0
10304	4.0
103046	1.0
103049	2.0
103051	1.0
103052	2.0
103053	1.0
103055	2.0
103058	1.0
103059	1.0
103060	2.0
103061	1.0
103062	1.0
103064	1.0
103066	2.0
103067	2.0
103070	1.0
103072	1.0
10307	1.0
103073	1.0
103074	2.0
10307	1.0
103075	1.0
10307	1.0
103077	1.0
103079	3.0
103081	1.0
103082	1.0
103083	1.0
103084	2.0
103086	2.0
103089	1.0
103090	2.0
103092	1.0
103093	1.0
103094	1.0
10309	1.0
103096	1.0
103098	1.0
103099	2.0
103100	1.0
103	2.0
103104	2.0
10310	1.0
103107	1.0
103108	1.0
103109	1.0
103110	2.5
103111	1.0
103112	1.0
103113	1.0
103114	1.0
103115	1.0
103117	1.0
103118	1.0
103120	1.0
103122	1.0
103123	1.0
103	1.0
103124	1.0
10312	1.0
103125	1.0
103126	3.0
103127	1.0
103128	1.0
103	2.0
103130	1.0
103131	1.6
103132	1.0
103133	1.5
103135	1.0
103	2.0
103138	1.0
103139	1.0
103140	1.0
103142	1.0
103144	1.0
10314	1.0
103145	1.0
103	2.0
103146	1.0
103147	1.0
103149	1.0
103150	1.3333333333333333
103151	1.0
103152	1.0
10315	1.0
103153	2.0
103	2.0
10315	1.0
103	3.0
103157	2.0
103158	1.0
103160	1.0
103161	1.0
103162	1.0
103164	1.0
10316	2.0
103	2.0
10316	3.0
103166	1.0
103168	1.0
103170	1.0
103	2.0
103172	1.0
10317	1.5
103173	1.0
10317	2.0
103175	1.0
103176	1.0
103177	1.0
103178	1.0
103179	1.0
103182	2.0
103183	3.0
103184	2.0
103187	3.0
10319	1.0
103191	2.0
10319	2.0
103	1.0
10319	1.0
103195	1.0
103	2.0
10319	1.0
103	2.0
103199	1.0
103	2.0
103200	2.0
103201	2.0
103	2.0
103203	5.0
10320	1.0
103208	5.0
103210	1.5
103211	1.0
103212	1.5
103	2.0
103215	1.5
103216	1.0
103217	1.0
103219	1.0
103220	1.0
103222	2.0
103223	1.0
10322	1.0
1032	2.0
103225	1.0
103	2.0
1032	2.0
103227	1.5
103228	1.0
103230	1.0
1032	2.0
103232	1.0
1032	2.0
103233	1.0
1032	2.0
103235	1.0
103236	1.0
103	2.0
103237	1.0
103239	1.0
103241	1.0
103243	1.0
103244	2.0
10324	1.0
103247	1.0
103	2.0
103248	1.0
103251	1.0
103252	1.0
103254	1.0
10325	1.0
103255	1.0
103256	1.0
103257	1.0
103	2.0
103258	1.0
103259	1.0
103261	1.0
10326	1.0
103262	1.0
10326	1.0
103264	1.0
10326	1.3333333333333333
103265	2.0
103266	1.0
103267	1.75
103268	1.0
103270	1.0
103272	1.0
103273	2.0
10327	1.0
103276	1.0
103277	1.0
103280	1.0
103282	1.0
103283	3.0
103284	1.0
10328	1.0
103285	2.0
103286	2.0
103288	1.0
103289	1.0
103290	1.0
103291	2.0
10329	1.0
103294	1.0
10329	1.0
103295	1.0
103298	1.0
103300	1.0
10330	2.0
103301	2.0
103302	1.0
103	2.5
10330	1.0
103304	1.0
103	2.0
103305	1.0
103306	1.0
103307	1.0
103308	1.0
103310	1.5
103311	2.0
10331	1.25
103314	1.0
10331	1.0
103316	1.0
103317	1.0
103318	1.0
103319	1.0
103320	1.0
103321	1.0
103322	1.0
103324	1.0
10332	1.0
103326	1.0
103327	2.0
103328	1.5
103329	1.0
103	2.0
103331	1.0
10333	2.0
103332	1.0
103333	1.6666666666666667
10333	1.6
103336	1.0
103	2.0
103337	1.0
103339	1.0
103340	1.0
103342	1.0
103344	1.0
10334	2.0
103345	1.0
103347	2.0
103349	1.0
103350	1.0
103352	1.5
10335	1.0
103353	3.0
103354	2.0
10335	1.0
103355	1.0
103356	1.0
103357	1.0
103358	1.0
103	1.0
103363	1.0
103	1.0
103364	1.5
10336	1.0
103367	2.0
103	2.0
103368	1.0
103	2.0
103370	1.0
103	2.0
103371	1.0
103372	1.0
103373	1.0
103374	1.0
10337	1.0
103376	1.0
103378	1.0
103	2.0
103380	1.5
103382	2.5
10338	1.0
103383	1.0
103384	1.0
103386	1.5
103388	1.0
103	2.0
103389	1.0
103390	1.0
103392	1.0
103394	1.0
10339	1.0
103395	2.0
103396	1.0
103397	2.0
103399	3.0
103401	3.6666666666666665
103402	3.75
103403	2.6666666666666665
103404	2.5
103405	1.75
103407	2.0
103409	1.0
103410	1.0
1034	1.5
103411	2.0
1034	3.0
10341	1.0
1034	4.0
103414	1.0
10341	1.0
103415	1.0
103417	2.0
103419	1.0
103420	1.0
103423	1.0
103424	1.0
10342	1.0
103425	1.0
103427	1.0
103428	1.0
103429	1.0
1034	1.0
103432	1.0
1034	1.0
103434	1.0
10343	1.0
1034	1.6666666666666667
103435	1.0
103436	1.0
103437	1.0
103439	2.0
1034	1.5
103441	1.0
103443	1.0
10344	2.0
103	1.0
103447	1.0
103448	1.0
103449	1.0
103450	2.0
103453	1.0
103455	1.0
103457	1.0
103458	1.0
103459	1.0
103460	1.0
103461	1.5
103462	2.0
103	2.0
103463	1.0
10346	2.0
103465	1.0
103466	1.0
103468	1.0
103472	1.0
103474	2.0
103475	1.6
103476	3.0
103477	1.0
103478	1.0
103479	1.0
103480	1.0
103482	1.0
103486	1.0
103487	2.0
103490	1.0
103492	1.0
10349	1.0
103495	1.0
103496	1.0
103	2.0
103498	1.0
103501	1.0
103502	1.0
103504	1.0
10350	1.0
103505	2.0
103508	1.0
103509	2.0
103513	2.0
10351	1.0
103515	1.0
103517	2.0
103518	2.0
103521	2.5
103522	1.0
103524	2.0
10352	1.0
103525	2.0
103526	2.0
103527	1.0
103528	1.0
103529	1.0
103530	1.0
103531	1.0
103532	1.0
103533	3.0
1035	1.0
10353	1.0
103537	2.0
103538	2.0
103539	3.0
103	2.0
103541	1.0
10354	1.5
103542	1.0
10354	1.0
103546	1.0
10354	1.0
103547	1.0
103549	2.0
103551	2.0
10355	1.0
103553	1.5
103556	1.0
10355	1.0
103558	1.0
103560	1.5
103563	1.0
103564	1.0
10356	1.0
103565	1.0
103566	1.0
103567	1.0
103569	1.0
103570	1.0
103571	4.0
103575	2.0
103576	2.0
103577	1.0
103578	1.0
103580	1.0
103581	2.0
10358	1.0
103583	1.0
103584	1.0
10358	1.0
103585	1.0
103586	1.0
103588	1.0
103590	1.0
10359	1.0
103591	1.0
10359	1.75
103594	2.0
103595	1.0
103597	3.0
103599	1.0
103600	1.0
103601	1.5
103602	2.5
103603	1.0
103604	2.0
103605	1.0
103608	1.0
103609	2.0
103610	1.0
103	2.0
103611	1.5
103613	1.0
10361	3.0
103615	1.0
103616	1.0
103617	2.5
103618	1.0
103619	1.8
103620	1.0
10362	1.0
103623	1.0
103624	1.0
10362	1.0
103625	1.0
103626	1.0
103627	1.0
103628	1.9090909090909092
103629	2.0
103630	1.0
103631	1.0
103633	1.0
103634	1.0
103635	1.5
103636	2.0
103638	1.0
103640	1.0
103641	1.0
103	2.0
103643	1.0
10364	1.0
103644	2.0
10364	1.0
103645	2.0
103646	1.0
103647	1.0
103650	2.5
103651	2.0
103652	1.0
103654	1.0
10365	1.0
103656	1.0
103658	1.0
103660	1.0
103662	1.0
103663	2.5
10366	1.0
103665	1.0
103668	1.0
103669	1.0
103670	1.0
103671	2.0
103672	1.3333333333333333
103673	1.0
103675	1.0
103679	1.0
103681	1.75
103682	1.0
10368	1.0
103685	1.0
103687	2.5
103688	1.0
103689	1.0
103	2.0
103691	1.0
103692	1.0
103694	1.0
103695	1.0
103696	1.0
103697	1.3333333333333333
103699	1.0
103700	1.0
103701	2.0
103703	1.0
103704	1.0
10370	1.0
103706	1.0
103707	2.0
103711	1.0
10371	1.0
103715	3.0
103716	1.0
103717	1.0
103719	1.0
103721	1.0
103723	1.0
103724	1.0
10372	1.0
103726	1.0
103727	1.0
103729	1.0
103731	1.0
103733	2.0
1037	1.0
10373	1.0
103	2.0
103735	1.0
103736	1.0
103738	1.0
103740	1.0
103744	2.0
103746	1.0
103747	1.0
103748	1.0
103752	1.0
103754	1.0
10375	2.5
103755	2.0
103756	2.0
103757	1.0
103759	2.0
103762	1.0
10376	1.0
103763	1.0
103764	1.0
10376	1.0
103765	3.0
103768	2.0
103770	2.5
10377	1.0
103771	1.0
103772	1.0
10377	1.0
103773	1.0
103774	1.0
10377	1.0
103776	1.0
103777	1.0
103778	2.0
103779	1.0
103780	2.0
103781	1.0
103782	2.0
103784	1.0
103785	1.0
103789	2.0
103791	1.0
10379	1.0
103793	1.0
10379	1.0
103796	1.0
103798	1.0
10380	2.0
103804	1.0
103805	1.0
103807	1.0
103809	3.25
103810	1.0
103812	1.0
103813	1.0
10381	3.0
103815	1.0
103817	1.0
103818	2.0
103819	2.0
103820	2.5
103821	1.0
103824	2.5
103825	1.0
103826	1.0
103827	2.0
103828	1.0
103	2.0
103830	1.0
103832	2.0
10383	1.0
103	2.0
103836	1.0
103839	1.0
103841	1.0
10384	1.0
103844	1.0
10384	1.0
103845	1.5
103847	1.0
103849	1.0
103851	1.0
103852	1.0
103853	1.0
103854	1.0
10385	1.0
103855	1.0
103856	1.0
103858	1.0
103859	1.3333333333333333
103861	1.0
103862	1.0
103863	2.0
103864	1.0
10386	1.0
103865	2.3333333333333335
103866	1.0
103867	2.0
103868	1.0
103870	1.0
103871	1.0
10387	1.0
103874	1.0
103876	1.0
103877	1.0
103879	1.0
103881	2.5
103882	1.0
103883	2.0
10388	1.0
103887	1.0
103889	1.5
103890	2.0
103891	1.0
103892	1.0
103893	1.0
103894	1.0
103895	1.0
103897	1.0
103898	1.0
103900	1.0
103902	1.0
10390	1.0
103904	1.0
103905	1.0
103906	1.0
103908	1.0
103909	1.0
103910	2.0
103911	1.0
103913	1.0
10391	1.0
103915	1.0
103916	1.0
103917	1.0
103919	1.0
103920	1.6666666666666667
103921	1.0
103922	1.0
103924	1.0
10392	1.0
103925	2.8
103927	1.6666666666666667
103928	1.5
103929	1.0
103931	1.0
10393	1.0
103932	2.0
103933	1.0
103934	1.0
1039	2.0
10393	1.0
103935	2.0
103936	1.0
103937	1.0
103938	1.0
103939	1.0
103940	1.0
10394	1.0
103943	2.0
103944	1.0
10394	1.0
103945	1.0
103946	2.0
103948	1.0
103949	1.0
103951	1.0
103954	1.0
103955	1.0
103957	1.25
103958	2.375
103959	1.0
103963	1.0
103967	1.0
103969	2.0
103970	1.0
103971	2.0
103972	1.0
103973	1.0
10397	1.0
103977	1.0
103978	1.0
103979	1.0
103980	2.0
103981	1.0
103982	2.0
103983	2.0
103984	1.0
10398	2.0
103985	2.6
103986	1.0
10398	1.0
103987	1.0
103989	1.0
103990	2.0
103993	1.0
103994	1.0
103996	1.0
103997	1.0
103998	1.0
104000	1.0
104001	2.0
104003	1.0
104004	1.0
104006	1.0
104008	1.0
104010	2.0
104011	1.0
104012	1.5
104013	1.0
104014	4.0
1040	3.0
104018	1.0
104019	1.0
104021	2.0
10402	1.0
104023	2.0
10402	1.0
1040	1.0
10402	1.0
104025	2.0
104026	1.6666666666666667
104027	1.0
104029	1.0
104031	1.0
104033	1.0
104034	1.0
1040	1.0
104037	1.0
10403	1.0
1040	1.0
104038	2.0
104039	1.0
104040	1.0
104041	2.0
104042	1.0
104044	1.0
10404	2.0
104046	1.0
104047	1.0
104048	1.0
104050	1.5
104051	1.5
104052	1.0
104053	2.0
10405	1.0
104055	1.0
104056	2.0
104057	1.0
104059	2.0
104060	2.0
104062	1.0
10406	2.0
104065	1.0
104067	2.0
104068	1.5
104069	1.0
104070	2.0
104071	1.0
104072	2.0
104073	1.0
10407	1.0
104075	1.0
104076	1.0
104077	1.0
104078	2.0
104080	1.0
104082	2.0
10408	1.0
104085	1.5
104087	1.0
104088	1.0
104089	1.0
104090	2.0
104091	1.0
104092	1.0
104093	1.0
104094	1.0
10409	1.0
104095	1.0
104096	1.0
104098	2.5
104099	1.0
104100	1.0
10410	1.0
104101	1.0
104102	1.0
10410	1.0
104104	1.0
10410	1.0
104105	3.0
104110	1.0
104112	1.0
10411	1.0
104113	1.0
104114	1.0
10411	1.0
104116	1.0
104117	1.0
104119	2.25
104120	1.0
104122	1.0
10412	1.0
104124	1.0
10412	1.0
104125	1.0
1041	1.0
104127	1.0
104128	2.0
104129	1.0
104130	1.0
1041	1.0
104132	1.0
104134	1.0
1041	1.0
10413	1.0
104135	1.0
104136	1.0
104138	1.0
104139	2.3333333333333335
104140	1.0
104143	1.0
10414	1.0
104145	1.0
104146	2.0
104148	1.0
104150	1.0
104151	1.0
104152	2.0
104155	1.0
104156	2.0
104157	1.0
104159	2.0
104161	2.0
104162	2.5
104163	1.0
104164	1.0
10416	2.0
104166	1.0
104171	1.0
104172	1.0
104173	1.0
104174	1.0
104175	3.0
104181	1.0
104182	1.0
104184	1.0
104185	1.0
104186	1.0
104188	1.0
104189	1.0
104190	2.0
10419	1.0
104191	2.0
104192	2.0
10419	1.0
104195	1.0
104196	1.0
104198	1.0
104199	1.0
104	1.0
104200	1.0
104202	2.0
104206	1.0
104207	1.0
10420	1.0
104208	3.0
104211	1.0
104212	2.0
104214	1.0
10421	2.0
104218	2.0
104220	1.0
104221	1.0
104223	1.0
104224	1.0
10422	1.0
104225	1.0
104226	1.0
104227	1.0
104229	1.0
104230	2.0
104232	1.0
10423	1.0
104234	1.0
1042	1.0
10423	1.0
104235	1.0
104236	2.0
104238	1.0
104239	1.0
104241	1.5
104242	1.0
104243	1.0
104244	1.0
10424	2.0
104246	1.0
104248	1.0
104250	1.0
104251	1.0
10425	2.0
104253	1.0
10425	1.0
104255	1.0
104256	2.0
104258	1.0
104259	1.0
104260	1.0
104261	1.0
104263	1.0
10426	2.0
104265	1.0
104267	2.0
104269	4.0
104270	1.0
104271	1.0
104274	1.0
10427	1.0
104277	1.0
104280	1.0
104281	2.0
104282	1.0
104285	1.0
104286	2.0
104288	1.0
104289	1.0
104290	1.0
104291	1.0
104294	2.0
10429	1.0
104296	1.0
104298	1.0
104299	1.0
104300	1.0
104302	1.0
104303	2.0
104304	1.0
10430	1.0
104306	1.0
104307	1.0
104308	1.0
104309	1.0
104312	1.0
104313	1.0
104314	2.0
10431	1.0
104315	1.0
104316	1.6666666666666667
104317	2.0
104318	3.0
104319	1.0
104320	1.0
104321	1.0
104322	1.0
104324	1.0
104326	2.0
104327	2.0
104328	2.5
104329	1.0
104330	2.0
104331	1.0
104332	1.0
10433	1.0
104334	1.5
10433	1.0
104341	1.0
104343	1.2727272727272727
104344	2.0
10434	1.0
104345	1.0
104350	1.0
10435	1.0
104352	1.0
104353	1.0
10435	1.0
104354	2.0
104355	1.0
104356	1.3333333333333333
104357	2.0
104359	2.0
104360	1.0
104362	1.0
104365	1.0
104368	1.0
104370	1.0
104373	1.0
104374	1.5
10437	1.0
104376	1.0
104377	1.0
104379	2.0
104380	1.0
104381	1.0
104382	1.0
104383	1.0
10438	1.0
104386	1.0
104388	1.0
104390	1.0
10439	1.0
104392	1.0
10439	1.2142857142857142
104396	1.0
104397	3.0
10439	2.0
104399	1.0
104401	1.0
104404	1.0
104406	1.0
104407	1.0
104408	1.0
104411	1.0
104413	1.0
104414	1.0
10441	3.0
104415	1.0
10441	2.0
104416	1.0
104417	1.0
104419	3.0
104423	1.0
104424	1.0
10442	3.0
104425	1.0
104427	2.0
104428	1.0
104429	1.0
104431	2.0
10443	1.0
104434	1.0
1044	1.0
10443	2.0
104435	1.0
10443	1.0
104437	1.0
104438	1.0
104440	1.3333333333333333
104441	2.0
104443	1.0
104445	1.0
104446	1.0
104447	1.0
104448	1.0
104449	2.0
104451	1.0
10445	1.0
104454	1.0
104455	1.0
104456	1.0
104457	1.0
104458	1.0
104461	1.0
104462	1.0
104463	1.0
104464	1.0
10446	2.0
104465	2.0
104468	2.0
104469	1.0
104472	2.0
104473	3.0
10447	4.0
104476	1.0
104477	2.0
104480	1.5
104481	2.0
104483	3.0
104484	1.0
104485	1.0
104486	1.0
104488	1.0
104489	2.0
104490	1.5
104493	1.0
10449	2.0
104494	1.0
104496	2.0
104497	1.0
104498	1.0
104500	1.0
104501	1.5
104503	1.0
104504	1.0
104505	1.0
104506	1.0
104507	1.0
104508	1.0
104509	1.5
104510	2.0
104513	1.6666666666666667
10451	1.0
104515	1.0
104516	2.0
104518	1.0
104521	2.0
104523	1.0
10452	1.0
104525	1.0
104527	2.0
10453	1.0
104532	1.0
104533	2.0
104534	1.0
1045	1.0
104535	2.0
104538	1.0
104539	2.0
104540	1.5
104541	1.5
104544	1.0
10454	1.0
104546	1.0
104547	2.0
104549	1.0
104551	1.0
104552	2.0
104553	1.0
10455	1.0
104555	2.0
104556	1.0
104557	1.0
104558	1.0
104559	1.0
104560	1.0
104562	1.6666666666666667
104563	2.5
104564	1.5
104566	1.0
104567	1.0
104569	1.0
104571	1.0
104572	1.0
104573	2.0
10457	2.0
104576	2.0
104578	2.0
104579	2.0
104581	1.0
104583	1.0
104585	1.0
104586	1.0
104588	1.0
104590	1.0
104591	1.0
104593	2.0
10459	2.0
104595	1.0
104596	1.0
104597	1.0
104599	2.0
104600	3.0
104602	1.0
104604	1.0
10460	1.0
104606	1.0
104608	2.0
104610	1.0
104611	1.0
104612	1.0
10461	1.0
104614	1.0
10461	2.0
104617	1.0
104618	1.0
104620	1.0
104622	1.0
104624	1.0
104626	1.0
104628	1.0
104629	1.0
104631	1.0
104632	1.0
104633	1.0
1046	1.5
10463	1.0
104635	1.0
104637	1.0
104640	1.0
104642	3.0
10464	1.75
104646	1.0
104647	1.0
104650	1.0
104651	1.0
104652	1.0
104654	1.0
104657	6.0
10466	2.0
104666	1.0
104668	1.0
104669	1.0
104670	1.0
104671	4.0
10467	1.0
104675	1.0
104676	1.0
104678	1.0
104680	2.0
104681	1.0
104682	1.0
104683	1.0
104685	1.0
104686	1.0
104688	1.0
104689	1.0
104690	1.0
104691	1.0
104692	1.5
104693	1.0
104694	1.0
104695	1.0
104696	1.0
104697	2.0
104698	1.0
104700	2.0
104703	3.0
104704	2.0
10470	1.0
104705	3.0
104707	1.0
104710	2.5
10471	1.5
104715	1.0
104716	1.0
104718	1.0
104719	1.0
104721	1.5
104722	1.1428571428571428
104723	1.0
104724	1.0
104725	1.0
104727	1.0
104730	1.0
104732	2.6666666666666665
104733	1.0
104734	1.0
104736	1.0
104737	1.0
104739	2.0
104742	1.0
104744	2.0
10474	1.0
104746	2.0
104749	1.0
104750	1.0
104751	1.0
1047	2.0
104752	1.0
10475	2.0
104754	1.0
10475	2.5
104755	1.0
104756	1.0
104758	1.0
104759	2.0
104760	1.0
104761	1.0
104762	1.6
104763	2.0
10476	1.0
104767	1.0
104768	2.0
104769	2.0
104770	1.0
104771	1.0
104774	1.0
10477	1.0
104775	1.0
10477	1.0
104777	2.0
104779	1.0
104780	1.0
104782	1.0
104783	2.0
104784	1.0
104785	1.0
10478	1.0
104787	1.0
104789	1.0
104791	1.5
104792	3.0
104794	1.0
10479	1.0
104796	1.0
104798	3.0
104800	3.0
104804	1.0
10480	1.0
104805	1.0
104806	2.0
104809	1.0
104810	1.0
104811	1.0
104813	2.0
10481	2.0
104815	1.0
104816	1.5
104818	1.0
104819	1.0
104821	1.0
10482	1.0
104823	1.0
104824	1.0
104825	1.0
104826	2.0
104827	1.0
104829	1.0
104830	1.0
104832	3.0
1048	1.0
10483	1.0
104835	2.0
104837	2.0
104840	2.0
104842	1.0
10484	2.0
104844	1.0
104845	2.0
104848	1.0
104850	2.0
104853	1.0
104855	2.0
104857	2.0
104859	1.0
104860	1.0
104861	1.0
104862	2.8
104863	2.0
104864	1.0
10486	1.0
104865	2.0
104867	1.0
104870	1.0
104871	1.5
10487	2.0
104875	1.0
104876	1.0
104877	1.0
104878	1.0
104880	1.3333333333333333
104881	1.0
104882	1.0
104884	1.0
104889	1.0
104890	1.0
104892	1.0
104894	2.0
104896	1.0
104897	1.0
1048	2.0
104900	1.0
104902	1.0
104903	1.0
104904	1.0
10490	1.0
104906	1.0
104910	2.5
104911	1.0
104912	2.0
104913	1.0
104914	1.0
104915	1.0
104916	1.0
104917	1.0
104919	1.0
104921	2.0
104923	1.0
10492	2.0
104926	1.0
104927	1.3333333333333333
104928	1.0
104929	1.0
104931	1.0
104934	1.0
10493	2.0
104935	3.0
104939	1.0
104942	1.0
104943	1.0
104944	1.0
10494	4.0
104945	1.0
104947	2.0
104948	1.0
104950	1.0
10495	1.0
104954	1.5
104956	2.0
10496	1.0
104961	1.0
10496	1.3333333333333333
104962	1.0
10496	1.3333333333333333
104963	1.0
104964	1.0
104966	1.0
104970	1.0
104971	1.0
104972	2.0
104975	1.0
104976	1.0
104977	1.0
104980	1.0
104983	1.0
104984	1.0
10498	1.0
104985	1.0
104986	1.0
104987	1.0
104989	2.0
104990	1.0
104993	2.5
104994	1.0
104995	1.0
104997	1.0
104999	2.0
105001	3.0
105002	4.0
105003	1.0
105004	1.0
10500	2.0
105005	1.0
105006	1.4
105008	1.0
105009	1.0
105011	2.3333333333333335
105012	1.0
10501	2.0
105015	1.0
105016	1.0
105018	2.0
1050	1.0
105020	1.0
105022	2.0
10502	2.0
105025	1.0
105027	1.0
105028	1.0
105030	1.0
105034	2.0
10503	1.0
1050	1.0
105035	1.5
105036	1.0
105037	1.0
105038	2.0
105040	1.0
105042	1.0
10504	1.0
105045	1.0
105047	1.0
105048	1.0
105049	1.0
105051	1.0
105052	1.5
105054	1.0
10505	2.0
105055	1.25
105058	1.0
105060	1.0
105062	1.0
10506	1.0
105064	1.0
105065	1.0
105066	2.0
105069	2.0
105071	1.0
105072	1.0
105073	1.0
105074	1.0
105077	2.0
105078	2.0
105079	1.0
105082	1.0
105084	2.0
10508	2.0
105085	2.5
105086	2.0
105087	1.0
105089	1.0
105090	1.0
105092	2.0
105093	1.0
105095	1.0
105097	1.0
105098	1.0
105099	2.0
105103	1.0
105105	1.0
105107	1.0
105108	1.6666666666666667
105111	1.0
105113	1.0
105114	2.5
105115	1.0
105116	2.0
105121	1.0
105123	2.0
10512	1.0
1051	2.0
10512	1.0
105125	1.0
10512	1.0
1051	1.0
105127	1.0
105129	1.0
1051	1.0
105132	1.0
10513	1.9166666666666667
105136	1.0
105137	2.0
105139	1.0
105140	1.5
105141	1.0
10514	1.0
105143	1.0
105144	2.0
10514	1.0
105147	1.0
105148	1.0
105150	1.0
105151	2.0
105152	1.0
105153	1.0
10515	1.0
105155	1.0
105157	1.0
105159	1.0
1051	1.0
105160	1.0
105163	1.0
10516	1.0
105165	1.0
105169	1.0
105170	1.0
105172	1.0
105175	1.0
105176	1.0
105177	1.0
1051	1.0
105178	2.0
105179	1.0
105180	1.0
1051	2.0
105183	1.0
105184	1.0
10518	1.0
105188	1.6666666666666667
105190	1.0
105194	1.0
105195	1.5
105199	2.3333333333333335
105200	1.3333333333333333
105201	2.0
105202	1.0
105204	1.0
10520	1.0
105	1.0
105208	1.0
105209	1.0
105210	1.0
105212	1.0
105213	1.0
105214	1.0
10521	1.0
105215	1.0
10521	1.0
105217	1.0
105218	1.3333333333333333
105219	1.0
105220	2.0
105223	1.0
10522	2.0
105225	1.0
105227	2.0
105228	1.0
105229	1.0
105230	1.0
105	1.0
105231	1.0
105	1.0
105234	1.0
1052	1.0
105236	1.0
105237	1.0
105238	1.6666666666666667
105240	1.6666666666666667
105242	1.0
105244	1.0
10524	1.0
105249	2.0
105250	1.0
105251	1.0
105252	1.0
10525	1.0
105253	1.0
10525	1.0
105254	1.0
10525	1.0
105256	1.0
105257	2.0
105259	1.0
105260	1.0
10526	1.0
105262	1.0
10526	1.0
105263	1.0
105264	2.0
10526	1.0
105266	2.0
105267	1.0
105269	1.0
105271	1.0
105272	1.0
105273	1.0
105274	1.0
10527	1.0
105275	1.0
105276	2.0
105277	2.0
105279	1.0
105281	1.0
105282	1.0
105284	1.0
105286	2.0
105287	1.0
105288	1.0
105289	1.0
105290	1.0
105291	1.0
105292	7.0
10529	3.0
105295	1.0
105297	1.0
105299	1.0
105300	4.0
105305	1.0
105306	1.0
105307	2.0
105311	2.0
105313	1.0
105314	1.0
105315	1.0
105318	1.0
105319	1.0
105320	2.5217391304347827
105322	1.5
105323	2.0
105324	1.3333333333333333
105326	1.0
105327	2.0
